TIME             CONTAINER_ID  IMAGE            UID    COMM             PID/host        TID/host        RET              EVENT                     ARGS
03:36:04:506360  1cdeb56b485d  deploy-vuln-app: 0      Thread-491 (pro  1      /43819   496    /86877   0                close                     fd: 4
03:36:07:025693  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   1      /43819   132884184203264  mmap                      addr: 0x0, length: 32768, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:36:07:025715  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   1      /43819   132884176265216  mmap                      addr: 0x0, length: 1060864, prot: PROT_NONE, flags: 34, fd: -1, off: 0
03:36:07:025727  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   1      /43819   497              clone                     flags: CLONE_VM|CLONE_FS|CLONE_FILES|CLONE_SIGHAND|CLONE_THREAD|CLONE_SYSVSEM|CLONE_SETTLS|CLONE_PARENT_SETTID|CLONE_CHILD_CLEARTID|CLONE_DETACHED, stack: 0x78db822f8a68, parent_tid: 0x78db822f8b68, child_tid: 0x78db84cc3f90, tls: 132884177324856
03:36:07:025727  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   497    /86885   0                clone                     flags: CLONE_VM|CLONE_FS|CLONE_FILES|CLONE_SIGHAND|CLONE_THREAD|CLONE_SYSVSEM|CLONE_SETTLS|CLONE_PARENT_SETTID|CLONE_CHILD_CLEARTID|CLONE_DETACHED, stack: 0x78db822f8a68, parent_tid: 0x78db822f8b68, child_tid: 0x78db84cc3f90, tls: 132884177324856
03:36:07:025787  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   497    /86885   132884184186880  mmap                      addr: 0x0, length: 16384, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:36:07:025831  1cdeb56b485d  deploy-vuln-app: 0      Thread-492 (pro  1      /43819   497    /86885   132884176130048  mmap                      addr: 0x0, length: 131092, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:36:07:025856  1cdeb56b485d  deploy-vuln-app: 0      Thread-492 (pro  1      /43819   497    /86885   249              recvfrom                  sockfd: 4, buf: 0x78db821d5cf0, len: 131072, flags: 0, src_addr: map[sa_family:AF_UNSPEC], addrlen: 0x0
03:36:07:026192  1cdeb56b485d  deploy-vuln-app: 0      Thread-492 (pro  1      /43819   497    /86885   132884175011840  mmap                      addr: 0x0, length: 69632, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:36:07:026344  1cdeb56b485d  deploy-vuln-app: 0      Thread-492 (pro  1      /43819   497    /86885   132884184137728  mmap                      addr: 0x0, length: 49152, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:36:07:026410  1cdeb56b485d  deploy-vuln-app: 0      Thread-492 (pro  1      /43819   497    /86885   132884174991360  mmap                      addr: 0x0, length: 90112, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:36:07:029326  1cdeb56b485d  deploy-vuln-app: 0      Thread-492 (pro  1      /43819   497    /86885   0                close                     fd: 7
03:36:07:031515  1cdeb56b485d  deploy-vuln-app: 0      Thread-492 (pro  1      /43819   497    /86885   0                close                     fd: 6
03:36:07:031613  1cdeb56b485d  deploy-vuln-app: 0      Thread-492 (pro  1      /43819   497    /86885   132884204376064  mmap                      addr: 0x0, length: 8192, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:36:07:031671  1cdeb56b485d  deploy-vuln-app: 0      Thread-492 (pro  1      /43819   497    /86885   132884174942208  mmap                      addr: 0x0, length: 49152, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:36:07:031753  1cdeb56b485d  deploy-vuln-app: 0      Thread-492 (pro  1      /43819   497    /86885   132884174852096  mmap                      addr: 0x0, length: 90112, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:36:07:032849  1cdeb56b485d  deploy-vuln-app: 0      Thread-492 (pro  1      /43819   497    /86885   0                close                     fd: 8
03:36:07:035076  1cdeb56b485d  deploy-vuln-app: 0      Thread-492 (pro  1      /43819   497    /86885   0                close                     fd: 7
03:36:07:035167  1cdeb56b485d  deploy-vuln-app: 0      Thread-492 (pro  1      /43819   497    /86885   0                close                     fd: 6
03:36:07:035285  1cdeb56b485d  deploy-vuln-app: 0      Thread-492 (pro  1      /43819   497    /86885   0                close                     fd: 5
03:36:07:035488  1cdeb56b485d  deploy-vuln-app: 0      Thread-492 (pro  1      /43819   497    /86885   71               write                     fd: 2, buf: 0x78db842437e0, count: 71
03:36:07:035571  1cdeb56b485d  deploy-vuln-app: 0      Thread-492 (pro  1      /43819   497    /86885   165              sendto                    sockfd: 4, buf: 0x78db824c2ea0, len: 165, flags: 0, dest_addr: map[sa_family:AF_UNSPEC], addrlen: 0
03:36:07:035611  1cdeb56b485d  deploy-vuln-app: 0      Thread-492 (pro  1      /43819   497    /86885   69               sendto                    sockfd: 4, buf: 0x78db825311d0, len: 69, flags: 0, dest_addr: map[sa_family:AF_UNSPEC], addrlen: 0
03:36:07:036915  1cdeb56b485d  deploy-vuln-app: 0      Thread-492 (pro  1      /43819   497    /86885   132884165079040  mmap                      addr: 0x0, length: 10000053, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:36:07:036947  1cdeb56b485d  deploy-vuln-app: 0      Thread-492 (pro  1      /43819   497    /86885   0                recvfrom                  sockfd: 4, buf: 0x78db8174b430, len: 9961472, flags: 0, src_addr: map[sa_family:AF_UNSPEC], addrlen: 0x0
03:36:07:036960  1cdeb56b485d  deploy-vuln-app: 0      Thread-492 (pro  1      /43819   497    /86885   0                close                     fd: 5
03:36:07:037032  1cdeb56b485d  deploy-vuln-app: 0      Thread-492 (pro  1      /43819   497    /86885   0                close                     fd: 4
03:36:07:039692  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   1      /43819   132884184203264  mmap                      addr: 0x0, length: 32768, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:36:07:039709  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   1      /43819   132884176265216  mmap                      addr: 0x0, length: 1060864, prot: PROT_NONE, flags: 34, fd: -1, off: 0
03:36:07:039720  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   1      /43819   498              clone                     flags: CLONE_VM|CLONE_FS|CLONE_FILES|CLONE_SIGHAND|CLONE_THREAD|CLONE_SYSVSEM|CLONE_SETTLS|CLONE_PARENT_SETTID|CLONE_CHILD_CLEARTID|CLONE_DETACHED, stack: 0x78db822f8a68, parent_tid: 0x78db822f8b68, child_tid: 0x78db84cc3f90, tls: 132884177324856
03:36:07:039720  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   498    /86887   0                clone                     flags: CLONE_VM|CLONE_FS|CLONE_FILES|CLONE_SIGHAND|CLONE_THREAD|CLONE_SYSVSEM|CLONE_SETTLS|CLONE_PARENT_SETTID|CLONE_CHILD_CLEARTID|CLONE_DETACHED, stack: 0x78db822f8a68, parent_tid: 0x78db822f8b68, child_tid: 0x78db84cc3f90, tls: 132884177324856
03:36:07:039779  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   498    /86887   132884184186880  mmap                      addr: 0x0, length: 16384, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:36:07:039835  1cdeb56b485d  deploy-vuln-app: 0      Thread-493 (pro  1      /43819   498    /86887   132884176130048  mmap                      addr: 0x0, length: 131092, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:36:07:039869  1cdeb56b485d  deploy-vuln-app: 0      Thread-493 (pro  1      /43819   498    /86887   224              recvfrom                  sockfd: 4, buf: 0x78db821d5d80, len: 131072, flags: 0, src_addr: map[sa_family:AF_UNSPEC], addrlen: 0x0
03:36:07:040238  1cdeb56b485d  deploy-vuln-app: 0      Thread-493 (pro  1      /43819   498    /86887   132884184137728  mmap                      addr: 0x0, length: 49152, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:36:07:040302  1cdeb56b485d  deploy-vuln-app: 0      Thread-493 (pro  1      /43819   498    /86887   132884174991360  mmap                      addr: 0x0, length: 90112, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:36:07:040403  1cdeb56b485d  deploy-vuln-app: 0      Thread-493 (pro  1      /43819   498    /86887   0                close                     fd: 5
03:36:07:040515  1cdeb56b485d  deploy-vuln-app: 0      Thread-493 (pro  1      /43819   498    /86887   132884184137728  mmap                      addr: 0x0, length: 49152, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:36:07:040604  1cdeb56b485d  deploy-vuln-app: 0      Thread-493 (pro  1      /43819   498    /86887   132884174991360  mmap                      addr: 0x0, length: 90112, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:36:07:040733  1cdeb56b485d  deploy-vuln-app: 0      Thread-493 (pro  1      /43819   498    /86887   0                close                     fd: 5
03:36:07:040835  1cdeb56b485d  deploy-vuln-app: 0      Thread-493 (pro  1      /43819   498    /86887   132884184137728  mmap                      addr: 0x0, length: 49152, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:36:07:040962  1cdeb56b485d  deploy-vuln-app: 0      Thread-493 (pro  1      /43819   498    /86887   132884174991360  mmap                      addr: 0x0, length: 90112, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:36:07:042188  1cdeb56b485d  deploy-vuln-app: 0      Thread-493 (pro  1      /43819   498    /86887   0                close                     fd: 7
03:36:07:043791  1cdeb56b485d  deploy-vuln-app: 0      Thread-493 (pro  1      /43819   498    /86887   0                close                     fd: 6
03:36:07:044020  1cdeb56b485d  deploy-vuln-app: 0      Thread-493 (pro  1      /43819   498    /86887   0                close                     fd: 5
03:36:07:044308  1cdeb56b485d  deploy-vuln-app: 0      Thread-493 (pro  1      /43819   498    /86887   85               write                     fd: 2, buf: 0x78db842437e0, count: 85
03:36:07:044378  1cdeb56b485d  deploy-vuln-app: 0      Thread-493 (pro  1      /43819   498    /86887   167              sendto                    sockfd: 4, buf: 0x78db824c2ea0, len: 167, flags: 0, dest_addr: map[sa_family:AF_UNSPEC], addrlen: 0
03:36:07:044434  1cdeb56b485d  deploy-vuln-app: 0      Thread-493 (pro  1      /43819   498    /86887   1130             sendto                    sockfd: 4, buf: 0x78db82a02980, len: 1130, flags: 0, dest_addr: map[sa_family:AF_UNSPEC], addrlen: 0
03:36:07:045456  1cdeb56b485d  deploy-vuln-app: 0      Thread-493 (pro  1      /43819   498    /86887   132884165079040  mmap                      addr: 0x0, length: 10000053, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:36:07:045488  1cdeb56b485d  deploy-vuln-app: 0      Thread-493 (pro  1      /43819   498    /86887   0                recvfrom                  sockfd: 4, buf: 0x78db8174b4c0, len: 9961472, flags: 0, src_addr: map[sa_family:AF_UNSPEC], addrlen: 0x0
03:36:07:045504  1cdeb56b485d  deploy-vuln-app: 0      Thread-493 (pro  1      /43819   498    /86887   0                close                     fd: 5
03:36:07:045570  1cdeb56b485d  deploy-vuln-app: 0      Thread-493 (pro  1      /43819   498    /86887   0                close                     fd: 4
03:36:07:048283  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   1      /43819   132884184203264  mmap                      addr: 0x0, length: 32768, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:36:07:048298  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   1      /43819   132884176265216  mmap                      addr: 0x0, length: 1060864, prot: PROT_NONE, flags: 34, fd: -1, off: 0
03:36:07:048308  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   1      /43819   499              clone                     flags: CLONE_VM|CLONE_FS|CLONE_FILES|CLONE_SIGHAND|CLONE_THREAD|CLONE_SYSVSEM|CLONE_SETTLS|CLONE_PARENT_SETTID|CLONE_CHILD_CLEARTID|CLONE_DETACHED, stack: 0x78db822f8a68, parent_tid: 0x78db822f8b68, child_tid: 0x78db84cc3f90, tls: 132884177324856
03:36:07:048308  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   499    /86889   0                clone                     flags: CLONE_VM|CLONE_FS|CLONE_FILES|CLONE_SIGHAND|CLONE_THREAD|CLONE_SYSVSEM|CLONE_SETTLS|CLONE_PARENT_SETTID|CLONE_CHILD_CLEARTID|CLONE_DETACHED, stack: 0x78db822f8a68, parent_tid: 0x78db822f8b68, child_tid: 0x78db84cc3f90, tls: 132884177324856
03:36:07:048347  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   499    /86889   132884184186880  mmap                      addr: 0x0, length: 16384, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:36:07:048406  1cdeb56b485d  deploy-vuln-app: 0      Thread-494 (pro  1      /43819   499    /86889   132884176130048  mmap                      addr: 0x0, length: 131092, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:36:07:048440  1cdeb56b485d  deploy-vuln-app: 0      Thread-494 (pro  1      /43819   499    /86889   230              recvfrom                  sockfd: 4, buf: 0x78db821d5e10, len: 131072, flags: 0, src_addr: map[sa_family:AF_UNSPEC], addrlen: 0x0
03:36:07:048772  1cdeb56b485d  deploy-vuln-app: 0      Thread-494 (pro  1      /43819   499    /86889   132884184137728  mmap                      addr: 0x0, length: 49152, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:36:07:048834  1cdeb56b485d  deploy-vuln-app: 0      Thread-494 (pro  1      /43819   499    /86889   132884174991360  mmap                      addr: 0x0, length: 90112, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:36:07:050304  1cdeb56b485d  deploy-vuln-app: 0      Thread-494 (pro  1      /43819   499    /86889   0                close                     fd: 7
03:36:07:051854  1cdeb56b485d  deploy-vuln-app: 0      Thread-494 (pro  1      /43819   499    /86889   0                close                     fd: 6
03:36:07:051962  1cdeb56b485d  deploy-vuln-app: 0      Thread-494 (pro  1      /43819   499    /86889   132884204376064  mmap                      addr: 0x0, length: 8192, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:36:07:052024  1cdeb56b485d  deploy-vuln-app: 0      Thread-494 (pro  1      /43819   499    /86889   132884174942208  mmap                      addr: 0x0, length: 49152, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:36:07:052121  1cdeb56b485d  deploy-vuln-app: 0      Thread-494 (pro  1      /43819   499    /86889   132884174852096  mmap                      addr: 0x0, length: 90112, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:36:07:053430  1cdeb56b485d  deploy-vuln-app: 0      Thread-494 (pro  1      /43819   499    /86889   0                close                     fd: 8
03:36:07:054929  1cdeb56b485d  deploy-vuln-app: 0      Thread-494 (pro  1      /43819   499    /86889   0                close                     fd: 7
03:36:07:055033  1cdeb56b485d  deploy-vuln-app: 0      Thread-494 (pro  1      /43819   499    /86889   0                close                     fd: 6
03:36:07:055099  1cdeb56b485d  deploy-vuln-app: 0      Thread-494 (pro  1      /43819   499    /86889   0                close                     fd: 5
03:36:07:055359  1cdeb56b485d  deploy-vuln-app: 0      Thread-494 (pro  1      /43819   499    /86889   72               write                     fd: 2, buf: 0x78db842437e0, count: 72
03:36:07:055438  1cdeb56b485d  deploy-vuln-app: 0      Thread-494 (pro  1      /43819   499    /86889   165              sendto                    sockfd: 4, buf: 0x78db824c2ea0, len: 165, flags: 0, dest_addr: map[sa_family:AF_UNSPEC], addrlen: 0
03:36:07:055514  1cdeb56b485d  deploy-vuln-app: 0      Thread-494 (pro  1      /43819   499    /86889   16               sendto                    sockfd: 4, buf: 0x78db820f2290, len: 16, flags: 0, dest_addr: map[sa_family:AF_UNSPEC], addrlen: 0
03:36:07:056475  1cdeb56b485d  deploy-vuln-app: 0      Thread-494 (pro  1      /43819   499    /86889   132884165079040  mmap                      addr: 0x0, length: 10000053, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:36:07:056526  1cdeb56b485d  deploy-vuln-app: 0      Thread-494 (pro  1      /43819   499    /86889   0                recvfrom                  sockfd: 4, buf: 0x78db8174b540, len: 9961472, flags: 0, src_addr: map[sa_family:AF_UNSPEC], addrlen: 0x0
03:36:07:056544  1cdeb56b485d  deploy-vuln-app: 0      Thread-494 (pro  1      /43819   499    /86889   0                close                     fd: 5
03:36:07:056621  1cdeb56b485d  deploy-vuln-app: 0      Thread-494 (pro  1      /43819   499    /86889   0                close                     fd: 4
03:36:08:012976  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   1      /43819   132884184203264  mmap                      addr: 0x0, length: 32768, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:36:08:012999  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   1      /43819   132884176265216  mmap                      addr: 0x0, length: 1060864, prot: PROT_NONE, flags: 34, fd: -1, off: 0
03:36:08:013011  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   1      /43819   500              clone                     flags: CLONE_VM|CLONE_FS|CLONE_FILES|CLONE_SIGHAND|CLONE_THREAD|CLONE_SYSVSEM|CLONE_SETTLS|CLONE_PARENT_SETTID|CLONE_CHILD_CLEARTID|CLONE_DETACHED, stack: 0x78db822f8a68, parent_tid: 0x78db822f8b68, child_tid: 0x78db84cc3f90, tls: 132884177324856
03:36:08:013011  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   500    /86897   0                clone                     flags: CLONE_VM|CLONE_FS|CLONE_FILES|CLONE_SIGHAND|CLONE_THREAD|CLONE_SYSVSEM|CLONE_SETTLS|CLONE_PARENT_SETTID|CLONE_CHILD_CLEARTID|CLONE_DETACHED, stack: 0x78db822f8a68, parent_tid: 0x78db822f8b68, child_tid: 0x78db84cc3f90, tls: 132884177324856
03:36:08:013075  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   500    /86897   132884184186880  mmap                      addr: 0x0, length: 16384, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:36:08:013114  1cdeb56b485d  deploy-vuln-app: 0      Thread-495 (pro  1      /43819   500    /86897   132884176130048  mmap                      addr: 0x0, length: 131092, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:36:08:013175  1cdeb56b485d  deploy-vuln-app: 0      Thread-495 (pro  1      /43819   500    /86897   150              recvfrom                  sockfd: 4, buf: 0x78db821d5e90, len: 131072, flags: 0, src_addr: map[sa_family:AF_UNSPEC], addrlen: 0x0
03:36:08:013617  1cdeb56b485d  deploy-vuln-app: 0      Thread-495 (pro  1      /43819   500    /86897   67               write                     fd: 2, buf: 0x78db842437e0, count: 67
03:36:08:013716  1cdeb56b485d  deploy-vuln-app: 0      Thread-495 (pro  1      /43819   500    /86897   165              sendto                    sockfd: 4, buf: 0x78db824c2ea0, len: 165, flags: 0, dest_addr: map[sa_family:AF_UNSPEC], addrlen: 0
03:36:08:013770  1cdeb56b485d  deploy-vuln-app: 0      Thread-495 (pro  1      /43819   500    /86897   32               sendto                    sockfd: 4, buf: 0x78db825554a0, len: 32, flags: 0, dest_addr: map[sa_family:AF_UNSPEC], addrlen: 0
03:36:08:014956  1cdeb56b485d  deploy-vuln-app: 0      Thread-495 (pro  1      /43819   500    /86897   132884165079040  mmap                      addr: 0x0, length: 10000053, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:36:08:014997  1cdeb56b485d  deploy-vuln-app: 0      Thread-495 (pro  1      /43819   500    /86897   0                recvfrom                  sockfd: 4, buf: 0x78db8174b570, len: 9961472, flags: 0, src_addr: map[sa_family:AF_UNSPEC], addrlen: 0x0
03:36:08:015027  1cdeb56b485d  deploy-vuln-app: 0      Thread-495 (pro  1      /43819   500    /86897   0                close                     fd: 5
03:36:08:015102  1cdeb56b485d  deploy-vuln-app: 0      Thread-495 (pro  1      /43819   500    /86897   0                close                     fd: 4
03:36:08:018009  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   1      /43819   132884184203264  mmap                      addr: 0x0, length: 32768, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:36:08:018040  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   1      /43819   132884176265216  mmap                      addr: 0x0, length: 1060864, prot: PROT_NONE, flags: 34, fd: -1, off: 0
03:36:08:018051  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   1      /43819   501              clone                     flags: CLONE_VM|CLONE_FS|CLONE_FILES|CLONE_SIGHAND|CLONE_THREAD|CLONE_SYSVSEM|CLONE_SETTLS|CLONE_PARENT_SETTID|CLONE_CHILD_CLEARTID|CLONE_DETACHED, stack: 0x78db822f8a68, parent_tid: 0x78db822f8b68, child_tid: 0x78db84cc3f90, tls: 132884177324856
03:36:08:018051  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   501    /86899   0                clone                     flags: CLONE_VM|CLONE_FS|CLONE_FILES|CLONE_SIGHAND|CLONE_THREAD|CLONE_SYSVSEM|CLONE_SETTLS|CLONE_PARENT_SETTID|CLONE_CHILD_CLEARTID|CLONE_DETACHED, stack: 0x78db822f8a68, parent_tid: 0x78db822f8b68, child_tid: 0x78db84cc3f90, tls: 132884177324856
03:36:08:018108  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   501    /86899   132884184186880  mmap                      addr: 0x0, length: 16384, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:36:08:018142  1cdeb56b485d  deploy-vuln-app: 0      Thread-496 (pro  1      /43819   501    /86899   132884176130048  mmap                      addr: 0x0, length: 131092, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:36:08:018166  1cdeb56b485d  deploy-vuln-app: 0      Thread-496 (pro  1      /43819   501    /86899   153              recvfrom                  sockfd: 4, buf: 0x78db821d5ec0, len: 131072, flags: 0, src_addr: map[sa_family:AF_UNSPEC], addrlen: 0x0
03:36:08:018477  1cdeb56b485d  deploy-vuln-app: 0      Thread-496 (pro  1      /43819   501    /86899   132884184137728  mmap                      addr: 0x0, length: 49152, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:36:08:018564  1cdeb56b485d  deploy-vuln-app: 0      Thread-496 (pro  1      /43819   501    /86899   132884174991360  mmap                      addr: 0x0, length: 90112, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:36:08:020771  1cdeb56b485d  deploy-vuln-app: 0      Thread-496 (pro  1      /43819   501    /86899   0                close                     fd: 7
03:36:08:022926  1cdeb56b485d  deploy-vuln-app: 0      Thread-496 (pro  1      /43819   501    /86899   0                close                     fd: 6
03:36:08:023003  1cdeb56b485d  deploy-vuln-app: 0      Thread-496 (pro  1      /43819   501    /86899   0                close                     fd: 5
03:36:08:023278  1cdeb56b485d  deploy-vuln-app: 0      Thread-496 (pro  1      /43819   501    /86899   70               write                     fd: 2, buf: 0x78db842437e0, count: 70
03:36:08:023355  1cdeb56b485d  deploy-vuln-app: 0      Thread-496 (pro  1      /43819   501    /86899   166              sendto                    sockfd: 4, buf: 0x78db824c2ea0, len: 166, flags: 0, dest_addr: map[sa_family:AF_UNSPEC], addrlen: 0
03:36:08:023404  1cdeb56b485d  deploy-vuln-app: 0      Thread-496 (pro  1      /43819   501    /86899   182              sendto                    sockfd: 4, buf: 0x78db8211d7f0, len: 182, flags: 0, dest_addr: map[sa_family:AF_UNSPEC], addrlen: 0
03:36:08:024385  1cdeb56b485d  deploy-vuln-app: 0      Thread-496 (pro  1      /43819   501    /86899   132884165079040  mmap                      addr: 0x0, length: 10000053, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:36:08:024413  1cdeb56b485d  deploy-vuln-app: 0      Thread-496 (pro  1      /43819   501    /86899   0                recvfrom                  sockfd: 4, buf: 0x78db8174b5c0, len: 9961472, flags: 0, src_addr: map[sa_family:AF_UNSPEC], addrlen: 0x0
03:36:08:024504  1cdeb56b485d  deploy-vuln-app: 0      Thread-496 (pro  1      /43819   501    /86899   0                close                     fd: 5
03:36:08:024576  1cdeb56b485d  deploy-vuln-app: 0      Thread-496 (pro  1      /43819   501    /86899   0                close                     fd: 4
03:36:12:073778  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   1      /43819   132884184203264  mmap                      addr: 0x0, length: 32768, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:36:12:073813  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   1      /43819   132884176265216  mmap                      addr: 0x0, length: 1060864, prot: PROT_NONE, flags: 34, fd: -1, off: 0
03:36:12:073827  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   1      /43819   502              clone                     flags: CLONE_VM|CLONE_FS|CLONE_FILES|CLONE_SIGHAND|CLONE_THREAD|CLONE_SYSVSEM|CLONE_SETTLS|CLONE_PARENT_SETTID|CLONE_CHILD_CLEARTID|CLONE_DETACHED, stack: 0x78db822f8a68, parent_tid: 0x78db822f8b68, child_tid: 0x78db84cc3f90, tls: 132884177324856
03:36:12:073827  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   502    /86922   0                clone                     flags: CLONE_VM|CLONE_FS|CLONE_FILES|CLONE_SIGHAND|CLONE_THREAD|CLONE_SYSVSEM|CLONE_SETTLS|CLONE_PARENT_SETTID|CLONE_CHILD_CLEARTID|CLONE_DETACHED, stack: 0x78db822f8a68, parent_tid: 0x78db822f8b68, child_tid: 0x78db84cc3f90, tls: 132884177324856
03:36:12:073898  1cdeb56b485d  deploy-vuln-app: 0      python           1      /43819   502    /86922   132884184186880  mmap                      addr: 0x0, length: 16384, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:36:12:073946  1cdeb56b485d  deploy-vuln-app: 0      Thread-497 (pro  1      /43819   502    /86922   132884176130048  mmap                      addr: 0x0, length: 131092, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:36:12:074188  1cdeb56b485d  deploy-vuln-app: 0      Thread-497 (pro  1      /43819   502    /86922   150              recvfrom                  sockfd: 4, buf: 0x78db821d5f10, len: 131072, flags: 0, src_addr: map[sa_family:AF_UNSPEC], addrlen: 0x0
03:36:12:074661  1cdeb56b485d  deploy-vuln-app: 0      Thread-497 (pro  1      /43819   502    /86922   67               write                     fd: 2, buf: 0x78db842437e0, count: 67
03:36:12:074731  1cdeb56b485d  deploy-vuln-app: 0      Thread-497 (pro  1      /43819   502    /86922   165              sendto                    sockfd: 4, buf: 0x78db824c2ea0, len: 165, flags: 0, dest_addr: map[sa_family:AF_UNSPEC], addrlen: 0
03:36:12:074778  1cdeb56b485d  deploy-vuln-app: 0      Thread-497 (pro  1      /43819   502    /86922   32               sendto                    sockfd: 4, buf: 0x78db825554a0, len: 32, flags: 0, dest_addr: map[sa_family:AF_UNSPEC], addrlen: 0
03:36:12:075754  1cdeb56b485d  deploy-vuln-app: 0      Thread-497 (pro  1      /43819   502    /86922   132884165079040  mmap                      addr: 0x0, length: 10000053, prot: PROT_READ|PROT_WRITE, flags: 34, fd: -1, off: 0
03:36:12:075793  1cdeb56b485d  deploy-vuln-app: 0      Thread-497 (pro  1      /43819   502    /86922   0                recvfrom                  sockfd: 4, buf: 0x78db8174b5f0, len: 9961472, flags: 0, src_addr: map[sa_family:AF_UNSPEC], addrlen: 0x0
03:36:12:075812  1cdeb56b485d  deploy-vuln-app: 0      Thread-497 (pro  1      /43819   502    /86922   0                close                     fd: 5
03:36:12:075889  1cdeb56b485d  deploy-vuln-app: 0      Thread-497 (pro  1      /43819   502    /86922   0                close                     fd: 4
